region,comuna,latitud,longitud,trazabilidad__region,trazabilidad__comuna,LER,tratamiento_n1_name,cantidad_toneladas
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,2.93
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,03 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,1.14
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Recepción y Almacenamiento,0.063
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,12 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.011
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Antofagasta,Antofagasta,12 01 01 | Limaduras y virutas de metales férreos,Valorización,22.751
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,3.14
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Recepción y Almacenamiento,0.025
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,12 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.015
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Antofagasta,Antofagasta,12 01 01 | Limaduras y virutas de metales férreos,Valorización,10.64
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,5.56
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Recepción y Almacenamiento,0.019
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,12 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.01
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Antofagasta,Antofagasta,12 01 01 | Limaduras y virutas de metales férreos,Valorización,9.999
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,3.25
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Recepción y Almacenamiento,0.012
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,12 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.014
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Antofagasta,Antofagasta,12 01 01 | Limaduras y virutas de metales férreos,Valorización,24.36
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,11.28
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Recepción y Almacenamiento,0.112
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,12 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.012
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Antofagasta,Antofagasta,12 01 01 | Limaduras y virutas de metales férreos,Valorización,9.603
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,4.22
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado,Recepción y Almacenamiento,0.015
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,San Bernardo,12 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.007
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Antofagasta,Antofagasta,12 01 01 | Limaduras y virutas de metales férreos,Valorización,9.86
Antofagasta,Antofagasta,-23.596797060948,-70.389726577604,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,3.51
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,15 01 06 | Envases mezclados,Eliminación,1.5
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,"15 02 03 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02",Eliminación,1.29
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,20 03 01 | Mezclas de residuos municipales,Eliminación,1.78
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,20 03 01 | Mezclas de residuos municipales,Eliminación,1.58
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,20 03 01 | Mezclas de residuos municipales,Eliminación,1.25
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,20 03 01 | Mezclas de residuos municipales,Eliminación,0.9
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,20 03 01 | Mezclas de residuos municipales,Eliminación,2.00023
Atacama,Caldera,-27.063847167504,-70.8314885607,Atacama,Caldera,20 03 01 | Mezclas de residuos municipales,Eliminación,35.904
Valparaíso,Los Andes,-32.829465571858,-70.597486453976,Valparaíso,San Felipe,20 03 07 | Residuos voluminosos (incluidos muebles),Eliminación,1.98
Valparaíso,Los Andes,-32.829465571858,-70.597486453976,Valparaíso,San Felipe,20 03 07 | Residuos voluminosos (incluidos muebles),Eliminación,3.08
Valparaíso,Los Andes,-32.829465571858,-70.597486453976,Valparaíso,San Felipe,20 03 07 | Residuos voluminosos (incluidos muebles),Eliminación,2.87
Valparaíso,Los Andes,-32.829465571858,-70.597486453976,Valparaíso,San Felipe,20 03 07 | Residuos voluminosos (incluidos muebles),Eliminación,2.42
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,11.71
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,35.548
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,7.21
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,3.41
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,13.71
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Santa María,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.36
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,2.451
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,88.81
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,10.72
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,6.982
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,7.44
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,13.67
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Santa María,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.07
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,2.2
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,89.66
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,9.56
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,6.77
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,13.476
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Santa María,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.48
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.424
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,120.11
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,9.94
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,10.36
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,7.84
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,16.52
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Santa María,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.48
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.66
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,106.8
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,9.05
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,14.262
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,7.36
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,7.64
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.95
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,55.19
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 01 | Limaduras y virutas de metales férreos,Valorización,9.61
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,11.819
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,5.0
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,13.89
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Santa María,15 01 02 | Envases de plástico,Recepción y Almacenamiento,0.95
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,3.4
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,91.3
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,8.93
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,8.94
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Lampa,16 01 18 | Metales no ferrosos,Valorización,7.9
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,12.3
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,20.94
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,2.71
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,110.15
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,16.24
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,11.699
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Lampa,16 01 18 | Metales no ferrosos,Valorización,4.2
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,15.52
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Santa María,15 01 02 | Envases de plástico,Recepción y Almacenamiento,0.8
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.29
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,104.46
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,13.73
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,11.699
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,5.49
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,18.6
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.48
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,112.38
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,10.04
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,9.355
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,7.94
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,15.32
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.68
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,116.628
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,San Joaquín,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,17.14
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,15.373
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,20 03 99 | Residuos municipales no especificados en otra categoría,Eliminación,7.2
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 01 | Envases de papel y cartón,Recepción y Almacenamiento,14.79
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,Putaendo,15 01 02 | Envases de plástico,Recepción y Almacenamiento,2.11
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Valparaíso,San Felipe,15 01 02 | Envases de plástico,Recepción y Almacenamiento,1.18
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,12 01 01 | Limaduras y virutas de metales férreos,Valorización,104.536
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Maipú,12 01 03 | Limaduras y virutas de metales no férreos,Valorización,15.282
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Colina,16 01 17 | Metales ferrosos,Valorización,10.808
Valparaíso,Los Andes,-32.823207259347,-70.614978040728,Metropolitana de Santiago,Lampa,16 01 18 | Metales no ferrosos,Valorización,5.934
